Region,P_Code,Sector,Activity_Type,Organisation,Activity_Description,Start_Date,End_Date,Comments
Dalaba,GIN007001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Dinguiraye,GIN003002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Dinguiraye,GIN003002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Dinguiraye,GIN003002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Dinguiraye,GIN003002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Dubréka,GIN005002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Dubréka,GIN005002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Dubréka,GIN005002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Dubréka,GIN005002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Faranah,GIN003003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Faranah,GIN003003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Faranah,GIN003003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Faranah,GIN003003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Forecariah,GIN005003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Forecariah,GIN005003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Forecariah,GIN005003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Forecariah,GIN005003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Fria,GIN001005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Fria,GIN001005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Fria,GIN001005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Fria,GIN001005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Gaoual,GIN001003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Gaoual,GIN001003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Gaoual,GIN001003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Gaoual,GIN001003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Guéckédou,GIN008002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Guéckédou,GIN008002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Guéckédou,GIN008002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Guéckédou,GIN008002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Kankan,GIN004001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Kankan,GIN004001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Kankan,GIN004001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Kankan,GIN004001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Kérouané,GIN004002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Kérouané,GIN004002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Kérouané,GIN004002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Kérouané,GIN004002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Kindia,GIN005004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Kindia,GIN005004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Kindia,GIN005004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Kindia,GIN005004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Kissidougou,GIN003004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Kissidougou,GIN003004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Kissidougou,GIN003004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Kissidougou,GIN003004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Koubia,GIN006001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Koubia,GIN006001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Koubia,GIN006001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Koubia,GIN006001,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Koundara,GIN001004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Koundara,GIN001004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Koundara,GIN001004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Koundara,GIN001004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Kouroussa,GIN004003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Kouroussa,GIN004003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Kouroussa,GIN004003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Kouroussa,GIN004003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Labé,GIN006002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Labé,GIN006002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Labé,GIN006002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Labé,GIN006002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Lelouma,GIN006003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Lelouma,GIN006003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Lelouma,GIN006003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Lelouma,GIN006003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Lola,GIN008003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Lola,GIN008003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Lola,GIN008003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Lola,GIN008003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Macenta,GIN008004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Macenta,GIN008004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Macenta,GIN008004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Macenta,GIN008004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Mali,GIN006004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Mali,GIN006004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Mali,GIN006004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Mali,GIN006004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Mamou,GIN007002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Mamou,GIN007002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Mamou,GIN007002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Mamou,GIN007002,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Mandiana,GIN004004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Mandiana,GIN004004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Mandiana,GIN004004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Mandiana,GIN004004,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
N'zérékoré,GIN008005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
N'zérékoré,GIN008005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
N'zérékoré,GIN008005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
N'zérékoré,GIN008005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Pita,GIN007003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Pita,GIN007003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Pita,GIN007003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Pita,GIN007003,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Siguiri,GIN004005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Siguiri,GIN004005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Siguiri,GIN004005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Siguiri,GIN004005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Télimélé,GIN005005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Télimélé,GIN005005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Télimélé,GIN005005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Télimélé,GIN005005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Tougue,GIN006005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Tougue,GIN006005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Tougue,GIN006005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Tougue,GIN006005,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
Yomou,GIN008006,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,CDC,,,,
Yomou,GIN008006,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,UNMEER,,,,
Yomou,GIN008006,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,PNUD (Management expert),,,,
Yomou,GIN008006,Coordination,Appuyer l'expertise internationale au sein des cellules préfectorales de coordination,MSF,,,,
National,GIN,Coordination,Opérationaliser toutes les fonctions des cellules préfectorales de coordination,uNMEER,,,,
